M/Z,Intensity
510.4689,79.4249
523.5361,54.1247
589.3879,23.4494
580.9398,90.1994
543.4188,73.8242
570.632,66.1808
521.2798,6.6773
593.8725,28.0459
550.6232,5.972
507.9143,71.9481
599.572,67.3353
597.4503,3.7295
540.5898,70.2161
573.1951,9.3077
500.3468,7.2503
522.5092,62.4794
587.9945,99.1524
506.2882,23.7936
593.9716,3.1868
565.8624,84.8778
506.5336,27.9417
,
524.8207,49.0242
588.6016,60.2073
574.5674,1.4488
566.5609,86.939
552.6805,76.6278
534.1824,88.8177
582.2856,72.9609
518.7295,25.9434
547.6836,86.7458
548.614,91.5335
523.006,76.716
556.312,89.3758
516.0795,88.5906
540.0716,53.2957
528.3759,8.8727
527.5688,91.8228
544.6436,11.2915
577.4542,38.747
522.7755,84.2074
574.8137,46.41
529.2823,26.9093
580.2511,72.5628
558.9874,29.4287
594.1769,34.4173
554.7599,21.4149
540.4302,85.3632
539.39,65.9812
590.6683,24.1715
511.8483,40.4397
552.9457,12.3539
545.0245,34.111
516.0595,49.3099
543.7787,70.3351
595.2905,47.8904
581.7352,69.2862
574.5253,37.3619
573.3205,94.337
555.7615,17.6109
500.9221,52.9215
514.5412,19.3788
503.8672,95.5908
544.4701,17.2534
562.6969,43.0394
555.4457,79.7445
557.8271,44.3877
588.0763,54.1655
562.0198,13.9611
503.1466,34.7571
546.0402,64.6128
520.248,23.4027
548.6673,58.7751
570.9241,42.8928
500.4227,91.1116
591.4756,18.2812
569.997,21.3921
504.7976,85.5718
570.4193,26.742
556.879,86.1448
507.2245,57.0608
564.6438,86.6143
589.0615,22.6858
580.7844,61.6121
522.7955,2.9906
505.23,38.2033
585.2555,72.6104
524.3649,60.3089
587.0959,1.338
505.8234,76.9767
564.5249,55.7772
594.1707,48.8949
,
501.6493,99.9713
521.8969,98.3431
511.7254,43.5176
574.654,27.7809
530.0175,84.0849
572.4407,99.9044
,
516.0758,31.2215
568.1776,26.1424
591.1641,42.076
597.9239,82.6314
581.1721,28.724
566.2586,2.9567
536.4579,4.5664
542.9658,16.0934
570.4157,30.5653
505.9568,87.535
543.486,49.3577
544.2541,9.8562
553.0166,13.5297
568.3278,47.1101
565.8364,34.3715
537.2148,32.7265
581.8248,65.6015
560.1714,74.6443
525.4758,79.5585
537.8444,63.7254
558.3631,81.3864
569.5609,70.5573
521.0569,74.6684
571.5521,83.7456
588.6734,91.0758
598.0405,99.031
572.5904,81.9944
543.5288,49.5667
566.573,50.2203
568.4575,76.6057
511.5117,34.4433
586.0176,9.1994
564.4737,96.0704
531.2538,48.0505
542.082,77.72
517.3539,43.5351
573.0072,22.0507
535.9825,44.5219
577.2916,75.052
510.5924,86.7706
547.7386,18.2631
560.4439,89.8512
574.4031,89.3993
575.2937,3.8377
503.3501,31.496
537.1784,23.6305
565.5245,49.5434
539.7492,52.3254
,
544.0673,73.1556
504.2425,58.6709
527.2676,34.5974
519.2522,53.3528
568.1866,23.8669
502.6583,11.5539
574.5134,14.8321
532.6754,50.428
546.4241,84.0204
552.2204,44.7983
520.2777,37.9871
533.7791,71.0212
597.8084,22.4189
572.0559,14.2212
584.509,56.7974
527.2251,90.3229
591.8911,56.673
501.8789,96.0936
582.6357,78.1223
529.2148,78.4227
585.863,80.996
545.6366,99.0295
571.1549,4.0484
519.4255,83.522
527.6092,82.3303
559.838,87.3526
546.9443,86.5862
515.0961,41.798
526.0301,61.1001
544.3103,49.808
505.5437,61.6857
523.1355,58.512
513.0869,24.7087
570.4138,23.7797
526.1972,82.6985
565.5332,78.9389
562.5275,79.1126
562.1663,36.5554
519.889,82.0352
537.3081,26.457
574.4625,59.1254
526.4442,60.3341
527.2428,41.139
577.1454,24.4238
583.3273,16.5434
549.8474,60.9393
514.2167,10.727
525.0189,37.1566
553.6952,47.0349
531.646,79.9889
578.5268,59.0182
597.656,39.2576
561.8885,23.7859
532.7972,29.9847
550.2987,59.48
556.8215,9.5414
591.749,33.4645
587.455,84.5983
552.1993,44.0615
545.3598,96.1629
550.5198,57.9359
516.0991,81.34
581.9164,95.7463
556.9833,25.7142
551.6116,55.5667
555.9193,37.9867
522.1715,75.7866
538.2712,45.0078
587.5151,51.5826
523.8004,10.7163
589.5625,56.943
,
582.7356,47.2679
543.8561,22.7564
599.3813,85.1766
581.3186,15.5349
578.6949,28.8536
577.9501,38.9366
528.4291,44.4924
511.4742,74.5601
587.6134,97.3834
574.8587,22.3747
597.7297,13.9493
550.3333,79.1917
,
576.4434,66.5878
529.996,37.167
562.9712,29.3289
599.0017,20.0737
554.3442,32.0577
508.6677,56.5699
537.2914,32.9448
531.1324,16.8204
537.103,91.4518
550.2733,30.6482
541.156,24.5895
544.954,12.7479
576.9129,3.4836
517.3078,74.3536
569.2567,29.4878
,
546.2143,42.8101
571.0409,1.392
553.7416,50.5263
588.3635,36.4061
540.3516,21.8853
553.8992,3.5564
541.9772,88.2063
586.1486,77.9924
536.3421,70.6909
553.7947,18.4445
578.8322,36.2572
518.2951,27.7542
582.894,93.3027
508.4388,98.1042
504.5285,6.6968
565.5794,88.7457
545.5218,65.8647
508.9414,32.0573
598.4594,99.9829
500.301,12.2388
539.4456,71.0198
539.8221,1.7455
575.3291,91.4375
553.687,12.9396
,
532.537,68.1695
513.2688,92.6489
565.4223,79.6499
591.8207,75.2064
553.501,5.056
581.3399,68.1002
530.1241,57.0376
514.3049,95.4002
541.0888,34.1157
584.5113,57.7749
537.6406,83.652
562.7589,54.3798
540.8399,33.3077
524.4102,22.6875
577.7937,7.4115
573.8206,94.9136
539.5452,2.3296
593.4944,45.5502
567.7786,85.0144
539.2269,80.5167
560.7564,99.8292
515.4837,8.4313
551.6601,61.6655
533.5356,70.3079
549.284,11.1507
528.2177,96.7555
554.7301,77.7182
568.4358,36.7235
577.0873,43.1885
542.3306,91.8056
572.0382,16.3969
508.9297,84.8757
589.8325,72.948
595.0235,94.474
516.083,10.1222
575.1914,22.222
500.325,64.2986
501.7732,65.4518
543.6612,3.778
559.1045,68.7507
538.7845,42.8794
546.9538,30.4368
546.3008,94.0326
532.0009,60.4225
575.6514,33.1251
553.5796,92.6323
544.9666,54.7044
503.5807,67.9848
539.5488,42.9345
597.988,46.2343
525.2767,20.9627
543.9457,45.4463
564.9415,84.8655
589.2659,32.578
529.5095,58.4312
525.2209,64.6278
555.9135,59.6843
517.8094,70.18
513.1047,70.0882
572.9827,94.027
511.6814,5.2781
513.1703,50.3108
597.3533,34.0669
532.8355,5.1278
532.3541,38.113
560.5043,35.559
519.2629,63.8598
524.0618,27.6073
530.0314,80.2475
574.2293,59.9703
580.073,99.0159
503.0681,87.3209
551.9693,72.3855
522.9435,17.0621
599.6001,93.8197
598.2391,32.2036
503.7018,35.85
575.6596,70.4276
562.5066,80.3248
557.9702,86.2668
594.8757,64.7034
565.513,87.2362
567.9054,15.4426
549.15,86.0085
560.5908,44.2467
585.1637,57.4207
534.7955,99.6588
580.6304,65.5952
528.4037,46.5343
503.576,12.1817
526.7862,86.1135
544.8243,30.2015
,
523.2655,31.9231
569.6606,64.047
502.7799,74.4951
558.7543,19.1498
571.2746,1.4977
549.7765,84.9662
560.5395,76.3788
584.1813,20.6432
550.263,16.8648
534.932,60.5937
584.8862,44.2785
554.0253,5.6652
566.5946,42.3398
545.1627,37.626
509.7522,11.5516
588.5515,14.7569
548.7315,37.2814
503.5037,86.6771
565.8173,16.803
570.6645,41.9914
518.58,64.7666
569.5955,50.7194
516.6343,91.1957
574.0478,3.3163
542.4562,79.177
565.9336,49.2241
533.7732,19.8152
,
511.551,68.5859
594.0904,74.3234
542.5459,37.5272
540.3346,52.9646
598.0561,74.5459
593.3604,65.1781
596.911,34.2725
536.8791,18.3473
574.6082,2.1164
500.3217,10.9884
559.8613,18.8855
566.3505,54.9402
541.3181,89.2783
538.986,81.4058
516.4261,78.8006
527.4338,22.5
525.6116,1.038
544.9941,37.4951
512.5729,62.2179
509.1834,38.9443
509.0329,51.6895
584.799,74.335
502.5048,57.3606
586.1318,11.0092
567.2784,20.2738
564.102,24.2565
567.4787,64.5898
589.438,75.292
590.9098,14.4148
527.4966,42.4047
575.0534,64.9711
562.5254,68.0964
582.4971,13.0292
505.9354,86.2744
553.2015,89.4925
568.8816,47.3321
541.0633,86.9258
587.039,21.4725
539.1049,1.4246
541.0668,67.7902
591.9479,62.3064
513.8813,36.2645
581.8566,78.4958
587.0638,31.161
576.724,79.8162
547.5755,68.9914
546.1901,53.458
537.2506,58.4057
581.1859,38.6269
596.879,82.4998
573.6504,29.8344
530.4938,71.8353
591.5384,44.6945
555.9427,25.2852
502.5466,26.1052
535.5721,85.0416
589.7535,16.8548
561.5644,10.2757
530.988,49.273
597.8551,29.062
542.9924,63.5543
568.5849,27.2608
594.6532,86.4529
592.2661,2.8407
550.3937,52.1181
534.7269,41.159
531.7071,57.2507
527.381,73.2926
509.5458,18.1291
577.0418,19.8544
566.8667,40.9781
513.0759,17.7114
570.2261,98.9179
576.8931,3.3777
570.3751,76.4158
581.3292,65.6885
517.5249,13.7064
511.6438,83.3449
527.1835,46.6955
501.2827,60.5321
520.1412,27.6546
588.9909,89.8447
535.671,16.3068
588.2097,99.9719
590.1042,62.0142
515.3779,73.9578
560.3762,11.7952
507.0926,24.2881
520.4876,69.9826
562.5737,18.1754
545.5361,21.551
578.9685,8.0409
547.1548,59.0484
566.4341,86.3758
506.2334,40.8735
574.8999,59.4869
517.7772,92.2693
503.995,82.7528
568.1969,11.9101
582.8359,15.5784
594.9516,78.7644
568.4044,8.7805
540.2253,8.2587
599.0383,19.1345
568.772,9.0027
,
519.067,58.9313
500.0921,52.2107
586.3626,28.5034
563.2127,71.8176
568.2306,23.6221
547.0221,46.7876
564.2978,69.2513
572.6707,57.168
500.0772,64.6012
522.9248,5.3035
513.0089,75.8127
597.0428,37.3976
568.8502,91.9718
533.9646,60.2527
545.6586,52.0186
,
514.0469,72.0115
500.6824,18.9437
522.406,41.9605
504.5786,87.245
583.9781,27.3863
565.5219,4.1393
566.3691,34.457
540.0667,60.6832
526.6298,21.5517
555.638,90.2339
585.9596,70.2378
515.5339,45.447
548.0569,32.4348
530.8515,7.9975
534.385,48.0745
524.2233,65.242
582.4804,53.2568
594.0783,71.8497
593.4143,38.0547
540.2682,31.1158
501.6017,9.9364
511.5988,83.8293
589.6416,8.8744
558.4157,96.2749
593.8414,79.7669
541.9992,77.5812
521.7793,64.3606
566.2837,91.1796
596.9164,67.8833
509.0214,51.3472
525.5603,37.8057
594.8377,69.2403
561.4861,99.1741
540.4402,68.0769
500.9751,44.8101
595.3934,74.5263
518.6606,74.2222
535.109,66.785
575.5825,75.385
560.7025,37.3577
558.4361,60.1436
513.0614,35.7035
595.1139,21.3497
549.1264,68.8801
506.6724,70.8336
531.4879,22.408
558.8822,36.8441
518.8156,38.6
508.0076,7.0218
561.9906,17.3323
500.8502,38.8348
528.1257,81.4259
564.3253,51.8055
540.2506,86.5991
566.1708,88.3218
509.7334,35.0398
577.9498,47.9685
525.1331,21.1809
598.1914,66.1128
506.1569,32.1429
566.1559,58.8097
550.3962,95.3695
583.6809,38.0124
559.7926,4.9558
586.5431,94.34
519.6823,29.2268
584.829,75.8218
591.1027,93.127
529.7409,74.23
527.8623,82.5674
580.9089,26.5947
558.4694,45.9271
591.9102,50.2304
572.0075,86.617
505.15,77.7029
533.0795,62.0296
539.1549,68.1956
555.6867,6.974
510.461,91.4724
560.0672,75.4156
540.7181,79.8187
542.0074,91.5013
501.6106,57.1322
599.741,33.0182
544.7194,39.29
539.312,20.9566
548.88,90.3149
547.5572,41.9433
511.797,27.7029
545.5753,3.2256
519.798,11.6666
588.8492,97.6873
538.2172,89.1596
560.6288,60.5426
531.474,7.7103
526.8221,4.0424
522.2633,37.5403
596.8751,7.4687
560.1445,45.7522
537.9044,71.5594
546.5815,42.9613
506.3786,98.4611
519.2488,7.8922
527.2433,18.9205
526.1305,60.372
587.6247,53.0011
501.1649,36.2046
592.1522,66.5406
527.3132,63.4713
591.7341,38.3538
572.3483,62.4526
562.608,91.12
530.2424,62.3708
592.1869,70.2589
599.9423,77.3453
567.7788,90.6352
509.822,43.7441
562.1018,18.3588
599.3777,84.4325
506.7164,95.0717
581.6063,62.3206
564.0458,84.6865
592.6406,89.9814
584.888,57.6155
565.3976,44.514
516.7401,84.7334
558.366,85.2343
553.2887,33.9226
546.9088,4.3881
589.7147,75.3745
587.2319,43.6205
550.9994,48.0826
597.7304,50.3279
522.3317,89.1571
579.0678,82.7004
574.2188,89.7856
587.9079,96.0731
567.4754,7.036
526.104,93.4868
591.7947,58.6784
,
588.4323,44.2074
597.3338,84.2778
505.185,49.3691
525.0093,67.8732
,
581.2932,52.2115
586.6073,80.0441
525.7298,29.4945
526.3484,45.3184
597.3523,6.2941
512.9197,97.7904
585.7746,53.3106
563.9509,75.8124
594.8167,76.4124
501.9809,1.2204
563.5299,62.453
550.1666,20.7396
524.1296,50.5472
507.9547,6.8551
540.9326,64.6249
565.6891,94.3769
557.1431,37.8663
535.3782,62.1425
528.5502,31.7184
599.6079,7.7761
534.5955,20.1977
577.4611,73.4034
534.796,31.5655
580.9633,45.0021
511.4275,6.3625
577.4846,84.1522
509.6642,88.1704
517.5605,86.0374
580.9814,46.2399
563.6219,68.2633
552.4884,25.8002
551.2179,17.9992
547.2382,56.4333
516.1512,13.4579
588.1767,48.2165
551.8646,68.9576
500.7162,60.1882
504.6242,78.8104
581.2387,11.9868
581.2665,79.8387
546.4508,70.7151
569.5077,95.7776
522.4868,85.1744
506.1849,68.0282
555.8381,45.8758
510.6339,78.8339
547.7068,77.1054
504.1293,91.1833
555.1883,58.7282
502.418,86.0828
507.888,38.0822
594.0672,63.4066
582.3124,65.3495
542.2701,52.4033
593.1488,80.462
554.4278,67.2696
524.2083,43.6104
531.7825,41.6401
563.8441,1.8222
550.8752,81.7533
563.3535,20.673
517.7702,15.1481
586.4564,92.4115
533.1087,38.2763
540.3051,22.903
556.9493,38.2678
596.8411,89.1797
529.1301,7.4492
542.726,10.2851
533.3822,97.051
597.3961,40.6192
542.5236,3.2051
584.7979,75.8561
589.9868,96.215
596.2979,21.2312
520.5202,44.113
543.1268,73.0139
517.4513,42.365
525.4462,92.1066
582.5657,89.022
525.3759,27.277
570.8492,83.6518
577.9065,87.6151
583.3797,90.9572
546.4858,42.7838
568.7475,58.0407
542.7974,16.9211
518.6194,78.6672
516.531,58.5777
589.5495,50.4999
551.0248,67.9666
589.5969,99.9803
582.1957,19.1745
538.1116,74.5511
532.1967,9.1452
538.3661,47.6736
587.2698,14.9003
503.6151,22.8803
569.0065,38.8521
580.2419,14.8033
,
510.807,6.6128
507.3039,89.7135
501.625,28.7651
513.9421,18.7654
566.0117,81.4135
552.2843,24.9042
591.9199,37.9863
573.5465,72.1734
501.1034,86.9821
555.8153,26.634
511.3793,70.8649
532.8119,32.9447
568.7941,41.2064
556.2833,37.9289
558.3806,50.1968
565.3761,37.0305
542.0597,38.8734
562.5532,73.2601
570.2667,71.2712
529.1259,3.7022
597.536,36.5964
542.2049,14.4402
532.7984,46.4819
566.8344,87.8062
557.1475,75.8854
534.4381,23.305
529.5303,46.7128
588.0496,12.8227
551.9585,38.663
591.4039,58.2154
537.5984,3.1572
564.4149,90.0446
570.5995,98.803
509.9752,74.1641
544.1577,42.0202
524.2601,5.0352
556.4167,73.4097
575.8103,96.9634
569.5501,5.6742
569.6117,89.6025
557.1592,20.6776
583.1761,8.5878
508.9824,91.1568
556.7755,53.2408
546.9827,60.1872
535.1768,79.8249
597.0666,5.3041
519.1989,89.5274
539.4613,8.1342
500.9743,56.8756
567.1235,89.0144
558.5866,64.8948
509.1835,22.8171
597.4796,47.0878
552.951,60.1212
599.6822,14.419
520.4087,85.4652
531.5455,7.6833
571.5435,63.813
507.6388,81.7562
568.8842,39.8455
517.0684,34.6685
536.1116,1.579
536.3887,61.7408
587.3649,64.1408
523.9858,12.9386
575.0224,42.7921
502.2682,61.7157
568.1667,24.2218
545.6715,29.2258
533.778,60.8727
526.9264,65.0087
590.0921,28.3929
579.2583,89.7062
514.104,77.8335
560.3621,16.6619
577.1258,97.6003
564.4852,22.6156
587.4085,30.7614
540.062,49.3773
562.8001,80.4034
550.2526,74.4083
508.7277,47.4266
593.1226,47.1099
554.4547,18.4816
515.8211,21.9268
583.6412,55.4446
508.9739,50.7197
595.4272,5.1645
513.7047,85.3788
534.064,73.1382
507.7941,16.073
508.2924,23.0461
564.7123,96.6585
598.4956,44.9589
549.434,61.6294
591.6455,97.0894
525.6991,70.4065
508.6511,69.6737
534.3596,57.254
556.3478,66.0011
596.7679,91.8313
518.9644,49.5521
503.2462,56.9272
560.9156,6.805
577.7408,89.7714
535.1997,53.7625
585.6393,76.3988
502.6056,36.7515
528.9595,6.3197
525.4162,49.4936
592.1621,24.8305
560.2362,37.4664
569.8789,36.2807
550.3585,66.156
501.3648,23.0334
549.8864,44.8062
554.3093,63.0564
528.2952,4.0401
547.7347,37.9458
559.1311,34.5786
503.1256,69.6601
508.7484,5.8766
580.4856,13.9011
556.3915,75.7585
568.0455,26.2459
573.2378,69.0986
549.2441,12.6261
563.0653,89.9323
558.6351,49.2722
512.7461,20.1822
563.6656,73.7038
545.3649,90.8725
585.1325,25.0443
549.3903,26.0943
579.5539,88.6471
590.1696,77.6257
535.1003,50.2801
511.9338,9.804
566.0395,20.9052
535.6815,48.8878
545.6353,7.6624
532.4188,52.3593
539.7053,18.1369
595.0093,28.676
596.0414,2.1711
563.1333,54.5732
578.9854,97.0825
590.7928,79.089
503.335,65.7742
550.4364,65.5099
565.9999,92.123
512.133,38.6069
539.1984,58.4475
513.9359,48.7947
,
517.0678,13.957
520.5301,87.8606
550.3283,9.3285
566.5245,96.3808
502.9398,79.5564
573.2802,99.6415
557.942,74.4869
502.5561,89.1981
529.893,96.6184
525.203,10.7556
588.2983,49.6076
545.2184,98.3315
536.3639,53.8396
575.1981,2.067
518.4408,70.3364
523.5697,72.4445
596.1295,85.3779
573.3068,89.8442
554.0293,23.5656
532.7767,54.1907
552.7865,97.0387
598.7532,39.8967
547.3656,65.9937
525.3544,14.4873
532.6763,67.5343
540.2027,71.352
501.7845,10.0353
521.8391,94.9942
573.4817,54.2996
502.4913,3.4541
,
595.6971,16.0413
522.971,5.5956
588.362,43.8973
531.0821,62.6766
550.1502,38.1276
,
531.8242,27.1496
580.5571,65.5773
573.726,42.8017
585.5812,39.0336
537.0091,73.3151
530.7222,77.0959
537.1364,71.2416
545.6956,79.8376
585.5711,22.3318
535.1065,63.2493
570.7554,73.3051
508.0914,97.4487
584.5788,95.3519
512.8886,8.5029
590.5976,95.1821
579.5964,28.9457
579.4527,9.8878
509.8747,91.7895
574.4984,32.3229
545.2503,13.4075
582.9046,95.885
517.8137,29.3034
580.4295,67.3407
534.6624,32.7821
513.7359,62.3917
571.5543,45.253
500.6023,73.5675
568.8254,80.1122
530.2952,57.0662
538.4916,6.7619
584.6429,96.5543
598.5315,31.265
574.004,13.2816
530.8764,68.3873
513.4788,43.4746
576.1359,9.1018
510.603,79.3405
533.3647,1.1032
555.0545,48.0384
532.6413,66.3519
578.8906,88.3353
560.6503,75.0364
,
595.6626,68.4678
542.5948,54.6532
582.2029,37.788
561.7033,92.6129
533.7926,1.6097
531.7359,60.9096
522.0736,80.6921
537.9259,4.4447
519.957,61.1166
521.2725,64.9228
504.248,4.7116
517.2554,76.5612
523.85,97.0263
517.218,28.8717
530.2554,80.3615
554.7129,96.8892
533.7109,62.3943
512.1047,52.0096
546.6459,96.7632
508.5327,17.456
518.1944,85.3249
595.7443,80.0247
534.2158,95.1427
522.2649,47.2495
586.7761,46.3608
557.7097,72.9654
511.2391,16.0921
500.6288,61.9743
502.2549,85.6804
537.0526,38.8678
529.6741,67.6377
517.9825,70.8579
580.8708,37.7008
582.0747,50.7671
522.5732,64.6648
567.5947,86.4988
529.6913,92.683
526.8856,34.2777
562.5487,29.7175
556.4743,19.8103
563.9706,40.0247
543.2461,4.9897
568.9655,97.8714
527.4163,49.3536
514.1188,87.8555
527.4295,96.7102
595.223,12.7363
551.6917,3.5798
518.968,3.3505
555.4617,19.544
599.3696,25.3791
526.7724,39.6958
587.5662,26.3413
546.4368,36.2168
540.8888,87.229
517.4639,11.9435
538.0351,81.5254
575.1105,78.8233
584.2085,92.9955
581.9846,10.204
549.0824,71.7924
537.9939,59.1441
501.8014,28.9883
586.7197,59.337
549.9768,58.0959
513.0653,9.3747
516.3979,22.977
537.0256,25.9213
535.8733,87.349
562.7435,6.2404
522.5952,60.9561
548.2131,23.7414
579.4758,56.8556
519.6912,92.621
548.6538,69.6785
537.6747,97.8736
578.1454,24.676
539.5402,29.9296
531.3526,42.1392
573.0616,71.2638
519.223,82.8926
589.6571,52.7057
575.1151,23.4646
593.7202,4.6599
511.3166,21.0422
517.6973,19.5267
549.0272,36.0119
521.1293,99.2901
500.1814,32.6018
598.5682,52.6899
540.6522,25.6534
557.8781,74.6709
551.0962,9.2179
542.443,36.9337
558.5144,73.6674
522.3486,18.0076
582.9118,24.3244
558.6684,34.5063
501.3974,30.7796
506.3717,56.2677
551.4525,11.8113
588.1866,87.5961
586.2024,46.1513
511.6521,53.8534
555.4048,42.045
599.6857,58.0679
538.4937,74.6706
509.7056,39.8549
551.9465,74.4839
519.7033,23.4948
536.2113,66.9167
545.7892,71.8885
562.0752,69.067
531.4137,67.3318
574.9694,15.2359
595.1479,47.59
562.462,76.2112
553.866,16.3687
531.1842,62.4079
550.8161,33.533
597.8642,40.8752
504.4304,60.9735
529.2021,64.3741
507.7201,91.9586
559.3168,96.1746
539.1359,14.6139
572.679,77.2171
535.3924,71.4687
509.9727,59.3424
522.6183,45.7112
585.1411,76.7094
539.0632,42.9036
596.2285,83.5122
519.5237,64.1188
549.3041,82.7199
572.8384,35.9815
574.4268,90.6974
508.5791,56.1961
508.7826,88.1157
587.6926,96.3941
510.2489,36.4473
529.1312,79.5035
537.9559,69.9
,
578.3192,36.0129
582.3035,79.4288
516.6514,70.48
515.5664,14.3592
511.5673,43.704
547.3325,84.173
569.3604,10.4406
569.028,11.0251
586.2431,3.9378
555.5522,92.285
,
516.1717,45.9042
553.9452,84.6604
552.5601,81.376
502.4489,74.8368
589.1435,59.8693
519.7849,41.5642
551.8295,60.2074
530.6313,74.5658
568.2296,16.6517
511.2157,64.1877
587.1744,80.564
520.5719,56.5702
515.0898,76.9347
569.2907,10.4264
574.5995,66.4548
594.4417,10.9958
551.8203,5.2824
593.3789,74.5602
598.059,8.3042
569.4196,5.5979
555.39,70.7866
545.316,97.0167
538.8609,17.8353
559.66,59.2283
549.8286,55.1547
511.07,88.4044
571.9346,69.1378
579.836,10.7577
598.7356,38.2334
541.3464,4.6057
566.6052,28.1055
538.3185,30.8518
568.7139,47.2961
,
522.3264,45.4889
550.1043,42.5267
502.5665,83.6157
509.258,99.5271
529.5699,15.0995
544.4818,40.9687
569.097,24.4545
539.8489,23.5601
534.4042,19.1182
550.332,40.1719
588.5592,67.3126
534.8149,6.2933
589.8439,26.7725
537.2084,24.6887
586.3322,89.0093
553.5122,96.4236
508.9163,37.2706
572.0982,73.7591
,
584.5108,71.0034
,
561.8293,66.0059
554.855,13.5594
567.6243,71.9794
514.5405,49.992
528.6587,40.8247
571.6336,64.2398
503.3814,94.6624
516.4609,31.4597
542.1148,4.7157
594.3086,33.4608
577.8706,94.9577
506.0247,62.1958
514.8743,33.6302
595.8797,2.1832
512.6386,94.0071
535.6716,8.7723
565.6222,24.7888
533.6198,41.3025
548.0652,97.4365
541.121,12.2119
545.6534,49.9816
587.134,29.8055
513.6195,53.537
558.5146,40.6569
501.3626,9.2108
517.4479,58.5411
542.4317,20.6361
518.8317,36.0297
540.3774,6.7855
532.0693,72.7914
532.0633,81.1366
563.7283,29.4807
539.2588,16.1276
593.3691,93.8973
512.4062,79.7072
501.8831,9.6665
537.4845,18.2974
512.8027,16.7322
554.2129,22.4966
532.4686,95.4364
522.5832,28.6139
562.7613,77.0801
518.386,51.837
534.3173,68.4098
589.2912,94.2028
577.4709,21.1653
549.7339,54.3787
593.0004,26.0831
585.9197,61.8154
539.1693,52.0679
556.8772,66.1652
555.7822,57.032
514.7954,15.301
594.598,51.6814
590.2266,54.848
596.5548,63.8278
539.1204,62.7562
552.0073,50.162
530.3368,37.8899
527.6205,90.7332
585.9968,17.8772
519.8792,67.938
504.0667,53.9858
575.5289,34.3542
552.7672,41.9243
515.4035,98.3294
579.5007,85.3309
579.5951,77.6536
537.3816,14.4578
513.9082,28.4967
,
546.4282,44.0432
547.7371,34.822
533.1608,77.4622
580.7166,63.5988
572.9313,68.6882
530.5645,87.8381
534.6047,14.2806
566.8835,35.7135
582.3732,30.7163
596.6698,36.6249
585.5486,21.8036
524.0048,71.0932
551.6934,66.5195
582.0407,70.4255
504.8324,95.6481
534.8119,5.7443
547.5985,43.8156
547.6587,73.3204
,
530.5433,53.3001
532.4616,36.967
572.312,3.3378
568.6452,54.0238
563.0909,45.7582
507.2258,63.3992
596.3315,42.7858
549.6461,42.3327
595.006,58.883
572.8176,43.0808
594.5326,11.1962
505.5278,70.9808
584.3931,15.9833
526.0533,84.1863
518.0055,1.9888
593.1878,15.6496
596.6255,50.9047
585.7372,55.8082
504.9493,17.9734
525.9325,83.0843
551.7253,20.6575
501.1211,76.6258
520.8742,88.4728
508.3179,39.5698
536.5487,69.4066
556.397,14.2795
551.7771,64.8297
549.45,50.2463
518.002,14.9019
545.7458,78.3518
503.4718,60.2758
564.9418,19.4944
512.8611,92.7016
551.5075,82.368
578.9637,33.7035
575.0262,61.3282
559.5595,49.3429
589.7086,7.0002
508.7492,14.0506
,
502.2528,22.7374
538.5881,12.7913
526.3428,78.7386
508.322,50.2392
532.6902,5.4798
579.0559,84.7881
552.7963,42.5886
557.0636,22.6394
525.9699,90.3156
595.2758,2.5668
591.7061,53.4722
595.5496,85.3257
581.9327,3.3518
566.8201,21.8171
522.683,93.0077
576.9956,22.6468
,
597.4779,11.3473
501.515,38.1976
584.2396,37.5607
524.0194,42.0413
505.1485,76.9091
,
597.444,21.3401
,
503.7889,68.1665
591.0323,26.5734
550.1087,24.5304
546.9984,48.2227
586.6704,60.7335
517.0668,94.939
527.5276,49.7324
519.9772,56.6465
573.7746,33.4882
563.6855,80.1692
533.264,61.1876
535.372,67.2436
533.8665,81.4796
554.2101,55.5297
596.8856,94.6647
525.3892,38.0298
571.9143,49.8579
545.5867,74.6242
588.7515,52.6182
539.2749,33.9742
578.4718,3.8238
542.8509,91.3993
533.8781,67.1382
500.722,8.3873
535.5142,21.7259
551.0602,72.7021
510.6836,63.1498
599.1005,48.7468
531.893,50.0063
588.5986,11.1429
547.4425,84.5894
520.7649,5.6628
519.9008,43.4465
590.4188,38.5712
541.1176,95.6287
502.1327,4.2453
544.0729,31.6157
509.7765,88.3559
553.7979,47.0393
571.3445,62.7646
577.4806,9.0956
587.3914,18.2136
592.8066,39.3663
597.7668,45.4762
551.1926,6.6497
512.3432,7.958
590.3037,15.1762
571.6024,70.0113
540.0407,91.0385
502.9608,54.7151
502.1344,57.1499
532.2814,28.0941
515.689,50.505
530.0712,51.7295
588.1013,93.871
506.7521,50.5886
518.1853,90.3432
581.2655,10.4725
594.4443,46.1726
505.8116,39.0169
589.182,62.7239
516.2055,37.6796
525.5834,77.8445
543.8703,61.9037
525.1904,90.4322
549.6037,18.7152
558.8989,92.9655
517.3956,32.1774
523.4017,20.9941
507.7093,96.1992
,
522.2491,34.9259
534.2978,68.5232
589.0696,25.2142
509.7011,95.1491
560.0947,64.376
577.8797,69.0423
577.9415,20.1956
575.8845,5.3678
526.5115,43.7317
510.1186,67.8329
577.803,67.1009
505.9826,63.134
545.709,45.7717
505.2113,58.7524
565.8352,28.3596
